tyre,3,multiple
13.8,10,multiple
mid-1993,2,GrahamEarnshaw
hoong,6,multiple
yik,2,GrahamEarnshaw
luen,2,GrahamEarnshaw
refrigerator,4,multiple
qingdao,7,multiple
shenyang,4,multiple
drawings,3,multiple
foreign-invested,8,multiple
theoretical,4,multiple
over-speculation,3,multiple
hangyong,2,GrahamEarnshaw
casino-like,2,GrahamEarnshaw
ruthlessly,3,multiple
intervenes,2,GrahamEarnshaw
knowing,17,multiple
non-state,9,multiple
residence,24,multiple
jibin,2,GrahamEarnshaw
off-floor,2,GrahamEarnshaw
batches,8,multiple
yaoxian,2,GrahamEarnshaw
surely,9,multiple
bluntly,3,multiple
hawkey,2,GrahamEarnshaw
wootton,3,multiple
69.7,2,GrahamEarnshaw
newly-developed,2,GrahamEarnshaw
20-24,2,GrahamEarnshaw
pit,15,multiple
computerised,6,multiple
xiagang,2,GrahamEarnshaw
8.2800,2,GrahamEarnshaw
8.38,2,GrahamEarnshaw
fanning,4,multiple
throughput,12,multiple
dredging,3,multiple
two-week,14,multiple
rat,5,multiple
cares,5,multiple
seng,20,multiple
8.2939,2,GrahamEarnshaw
indispensible,5,multiple
normalcy,4,multiple
capitalist-style,13,multiple
boomed,10,multiple
capitalism,20,multiple
freewheeling,18,multiple
sensational,4,multiple
cereals,52,multiple
think-tank,14,multiple
tangle,6,multiple
ever-growing,2,GrahamEarnshaw
imbalance,14,multiple
re-division,2,GrahamEarnshaw
dongfang,4,multiple
attendant,8,multiple
filtering,8,multiple
adminstrative,7,multiple
455.8,3,multiple
682,2,GrahamEarnshaw
unstable,5,multiple
verbal,5,multiple
lianhua,2,GrahamEarnshaw
sanmao,2,GrahamEarnshaw
residency,33,multiple
puxi,2,GrahamEarnshaw
bearishness,2,GrahamEarnshaw
daojiong,2,GrahamEarnshaw
jinbao,2,GrahamEarnshaw
demolish,4,multiple
"24,000",8,multiple
tenant,4,multiple
marble,5,multiple
curved,2,GrahamEarnshaw
rests,9,multiple
wrangles,7,multiple
11.63,2,GrahamEarnshaw
7.42,2,GrahamEarnshaw
jintai,2,GrahamEarnshaw
jv,3,multiple
ics,5,multiple
909,4,multiple
wafers,7,multiple
microns,2,GrahamEarnshaw
over-heated,2,GrahamEarnshaw
waterfront,7,multiple
ssmo,2,GrahamEarnshaw
punters,6,multiple
5.42,5,multiple
asks,9,multiple
fledging,2,GrahamEarnshaw
plunges,9,multiple
9.92,3,multiple
frightened,14,multiple
re-run,3,multiple
age-old,2,GrahamEarnshaw
boom-and-bust,2,GrahamEarnshaw
rule-breaking,2,GrahamEarnshaw
screws,3,multiple
wrath,8,multiple
20.07,4,multiple
922.34,3,multiple
63.743,3,multiple
29.07,2,GrahamEarnshaw
328.96,2,GrahamEarnshaw
15.94,2,GrahamEarnshaw
125.56,2,GrahamEarnshaw
despair,3,multiple
reflections,2,GrahamEarnshaw
bust-boom,2,GrahamEarnshaw
re-established,3,multiple
height,13,multiple
instinct,4,multiple
guesses,2,GrahamEarnshaw
reining,5,multiple
psychology,4,multiple
overlaps,6,multiple
17.606,2,GrahamEarnshaw
1.91,2,GrahamEarnshaw
939.946,2,GrahamEarnshaw
0.944,2,GrahamEarnshaw
64.687,2,GrahamEarnshaw
6.71,2,GrahamEarnshaw
322.25,2,GrahamEarnshaw
6.11,2,GrahamEarnshaw
133.24,2,GrahamEarnshaw
exhibition,23,multiple
painting,10,multiple
rollercoastered,1,GrahamEarnshaw
105-point,1,GrahamEarnshaw
edmond,2,multiple
=8.3,1,GrahamEarnshaw
rmb,1,GrahamEarnshaw
pyrotechnics,1,GrahamEarnshaw
insisting,15,multiple
purposefully,1,GrahamEarnshaw
scrip,4,multiple
"1,313.917",1,GrahamEarnshaw
healthily,2,multiple
tantalized,1,GrahamEarnshaw
foreign-brand,1,GrahamEarnshaw
schaumberg,1,GrahamEarnshaw
lm,1,GrahamEarnshaw
dwindle,6,multiple
9.15,4,multiple
speedy,37,multiple
strenuous,2,multiple
585,5,multiple
dengfu,1,GrahamEarnshaw
remarkable,9,multiple
locally-listed,1,GrahamEarnshaw
reaped,14,multiple
lousy,8,multiple
tripled,5,multiple
bunch,16,multiple
200-330,1,GrahamEarnshaw
hai'er,1,GrahamEarnshaw
benxi,2,multiple
petrochemicals,4,multiple
reaffirming,2,multiple
mixture,23,multiple
constructed,6,multiple
jianhua,1,GrahamEarnshaw
assignments,5,multiple
"4,000-metre",1,GrahamEarnshaw
runways,1,GrahamEarnshaw
sensed,1,GrahamEarnshaw
aeroports,1,GrahamEarnshaw
massively,8,multiple
wiring,5,multiple
courses,5,multiple
overlords,1,GrahamEarnshaw
hive,3,multiple
eradicated,11,multiple
temptation,5,multiple
re-affirmed,1,GrahamEarnshaw
get-rich-quick,2,multiple
re-affirm,2,multiple
waives,1,GrahamEarnshaw
furore,5,multiple
clothes,11,multiple
syringes,1,GrahamEarnshaw
nappies,1,GrahamEarnshaw
nationalistic,11,multiple
spying,19,multiple
jails,11,multiple
international-standard,1,GrahamEarnshaw
"3,258",1,GrahamEarnshaw
expressway,3,multiple
134-km,1,GrahamEarnshaw
dicey,2,multiple
ingenious,2,multiple
infair,1,GrahamEarnshaw
bother,9,multiple
guessing,12,multiple
uncontrolled,3,multiple
beside,9,multiple
jiashan,1,GrahamEarnshaw
chengdu,8,multiple
jinan,1,GrahamEarnshaw
fuxun,2,multiple
share-based,1,GrahamEarnshaw
specialising,13,multiple
sky-rocketing,2,multiple
poorly-managed,1,GrahamEarnshaw
re-registering,1,GrahamEarnshaw
weed,9,multiple
theoritically,1,GrahamEarnshaw
painstaking,2,multiple
legalise,6,multiple
entrusts,1,GrahamEarnshaw
cousin,6,multiple
froze,11,multiple
"241,000",3,multiple
11.805,1,GrahamEarnshaw
hunan,18,multiple
confiscate,2,multiple
convene,8,multiple
zhezhong,1,GrahamEarnshaw
jianzhang,1,GrahamEarnshaw
non-controversial,1,GrahamEarnshaw
formulation,6,multiple
scattered,14,multiple
daiichi,1,GrahamEarnshaw
shanghai-paris,1,GrahamEarnshaw
banque,25,multiple
real-estate,1,GrahamEarnshaw
482,5,multiple
minuscule,1,GrahamEarnshaw
floors,5,multiple
inconvenient,3,multiple
staq,1,GrahamEarnshaw
centrally-controlled,1,GrahamEarnshaw
positison,1,GrahamEarnshaw
occupancy,24,multiple
30-40,3,multiple
69.71,1,GrahamEarnshaw
20.938,1,GrahamEarnshaw
2.523,1,GrahamEarnshaw
phenomenal,14,multiple
zuyao,1,GrahamEarnshaw
287,5,multiple
subsistance,1,GrahamEarnshaw
"270,000",5,multiple
27.8,3,multiple
cloth,3,multiple
43.4,2,multiple
341,3,multiple
"191,000",1,GrahamEarnshaw
8.3500,1,GrahamEarnshaw
20-month,1,GrahamEarnshaw
8.2935,1,GrahamEarnshaw
inexorably,1,GrahamEarnshaw
8.3174,1,GrahamEarnshaw
coolly,7,multiple
2.41,1,GrahamEarnshaw
1.97,5,multiple
deming,1,GrahamEarnshaw
preparatory,64,multiple
shallow,3,multiple
silt,1,GrahamEarnshaw
approches,1,GrahamEarnshaw
fourth-,1,GrahamEarnshaw
turn-around,2,multiple
basin,6,multiple
deep-water,4,multiple
silting,1,GrahamEarnshaw
greeting,6,multiple
1006.362,1,GrahamEarnshaw
1640.710,1,GrahamEarnshaw
66.894,1,GrahamEarnshaw
105.780,1,GrahamEarnshaw
372.54,1,GrahamEarnshaw
157.06,1,GrahamEarnshaw
201.87,1,GrahamEarnshaw
wither,3,multiple
fading,15,multiple
na,2,multiple
undeveloped,4,multiple
pre-conditions,1,GrahamEarnshaw
fathers,1,GrahamEarnshaw
chill,8,multiple
jiansheng,1,GrahamEarnshaw
"294,000",1,GrahamEarnshaw
misappropriating,1,GrahamEarnshaw
chilly,3,multiple
intending,5,multiple
respresentative,1,GrahamEarnshaw
lead-up,5,multiple
equations,1,GrahamEarnshaw
3.38,6,multiple
"13,106.32",2,multiple
amsteel,1,GrahamEarnshaw
symbolic,41,multiple
knee-jerk,7,multiple
kneejerk,1,GrahamEarnshaw
1007.731,1,GrahamEarnshaw
64.675,1,GrahamEarnshaw
143.53,1,GrahamEarnshaw
2.11,5,multiple
350.59,1,GrahamEarnshaw
support-buying,1,GrahamEarnshaw
8.2945,1,GrahamEarnshaw
calmness,1,GrahamEarnshaw
stabiliser,3,multiple
progressing,17,multiple
gyrating,2,multiple
wildly,13,multiple
1.96,2,multiple
256.96,1,GrahamEarnshaw
21.19,1,GrahamEarnshaw
"7,678.04",1,GrahamEarnshaw
0.188,1,GrahamEarnshaw
65.318,2,multiple
0.89,4,multiple
142.64,1,GrahamEarnshaw
immense,5,multiple
ever-greater,1,GrahamEarnshaw
privileges,24,multiple
0.894,1,GrahamEarnshaw
65.569,1,GrahamEarnshaw
"1,063.276",1,GrahamEarnshaw
55.545,1,GrahamEarnshaw
7.43,2,multiple
5.18,3,multiple
150.96,1,GrahamEarnshaw
zigzagged,2,multiple
8.68,1,GrahamEarnshaw
359.28,1,GrahamEarnshaw
central-south,1,GrahamEarnshaw
non-equity,1,GrahamEarnshaw
buzzword,1,GrahamEarnshaw
8.2940,1,GrahamEarnshaw
8.3100,1,GrahamEarnshaw
xiaochuan,1,GrahamEarnshaw
oversupply,12,multiple
in-pouring,1,GrahamEarnshaw
12.24,5,multiple
27.5,4,multiple
11.69,1,GrahamEarnshaw
9.98,1,GrahamEarnshaw
1.71,10,multiple
938,1,GrahamEarnshaw
0.666,1,GrahamEarnshaw
65.341,1,GrahamEarnshaw
31.437,1,GrahamEarnshaw
1039.168,1,GrahamEarnshaw
3.97,3,multiple
2.76,4,multiple
147.50,1,GrahamEarnshaw
353.05,1,GrahamEarnshaw
startling,12,multiple
successors,7,multiple
initiating,4,multiple
sprang,1,GrahamEarnshaw
guessed,4,multiple
juggernaut,3,multiple
snail,10,multiple
scarcely,4,multiple
fulfil,16,multiple
knotty,1,GrahamEarnshaw
positons,1,GrahamEarnshaw
re-adjustment,1,GrahamEarnshaw
reformist,10,multiple
minstry,5,multiple
14.82,1,GrahamEarnshaw
brushing,3,multiple
deceased,3,multiple
undreamed,1,GrahamEarnshaw
forebears,2,multiple
cellphone,1,GrahamEarnshaw
well-cut,1,GrahamEarnshaw
twenty-something,2,multiple
poverty-stricken,3,multiple
maoist,4,multiple
mould,10,multiple
self-interest,1,GrahamEarnshaw
yuppies,1,GrahamEarnshaw
independent-minded,4,multiple
beepers,1,GrahamEarnshaw
sparkling,11,multiple
towers,15,multiple
worldly,1,GrahamEarnshaw
over-estimated,1,GrahamEarnshaw
mid-twenties,2,multiple
yuppie,2,multiple
immeasurably,2,multiple
"1,055.078",1,GrahamEarnshaw
65.707,1,GrahamEarnshaw
362.69,1,GrahamEarnshaw
150.73,1,GrahamEarnshaw
heavily-weighted,4,multiple
wait-and-see,6,multiple
peroid,1,GrahamEarnshaw
market-moving,1,GrahamEarnshaw
"1,009.564",1,GrahamEarnshaw
macro-economy,5,multiple
nine-nation,2,multiple
dunren,1,GrahamEarnshaw
fudan,1,GrahamEarnshaw
china-u.s.,5,multiple
fuyong,1,GrahamEarnshaw
eagerness,2,multiple
import-export,1,GrahamEarnshaw
normalising,2,multiple
38.9,4,multiple
mourn,8,multiple
hao,1,GrahamEarnshaw
purist,2,multiple
starvation,2,multiple
zones,14,multiple
closely-monitored,1,GrahamEarnshaw
twenties,2,multiple
desperation,10,multiple
neglected,10,multiple
fervour,9,multiple
whole-heartedly,1,GrahamEarnshaw
unstinted,1,GrahamEarnshaw
oration,1,GrahamEarnshaw
pioneered,21,multiple
strongman,7,multiple
continuity,15,multiple
8.752,1,GrahamEarnshaw
"1,063.83",1,GrahamEarnshaw
0.589,1,GrahamEarnshaw
66.296,1,GrahamEarnshaw
sothern,1,GrahamEarnshaw
368.7,1,GrahamEarnshaw
150.87,1,GrahamEarnshaw
creator,3,multiple
144.57,1,GrahamEarnshaw
"13,520.26",1,GrahamEarnshaw
open-door,2,multiple
21.25,3,multiple
0.27,7,multiple
"7,887.36",1,GrahamEarnshaw
xuexiong,1,GrahamEarnshaw
chocolate-making,1,GrahamEarnshaw
confectionary,5,multiple
haolaixi,1,GrahamEarnshaw
"10,840",1,GrahamEarnshaw
eulogy,8,multiple
effusive,3,multiple
millionaire,6,multiple
clean-ups,2,multiple
boxing,4,multiple
strangle,3,multiple
6.40,4,multiple
xiulian,3,multiple
nanfang,1,GrahamEarnshaw
officially-approved,1,GrahamEarnshaw
48.588,1,GrahamEarnshaw
fractional,1,GrahamEarnshaw
0.302,1,GrahamEarnshaw
89.79,1,GrahamEarnshaw
drama,21,multiple
underdog,3,multiple
monopolising,1,GrahamEarnshaw
film-making,1,GrahamEarnshaw
yongde,1,GrahamEarnshaw
paper-thin,1,GrahamEarnshaw
unreasonably,1,GrahamEarnshaw
diversifying,8,multiple
classiest,1,GrahamEarnshaw
down-at-heel,1,GrahamEarnshaw
daguangming,1,GrahamEarnshaw
thoroughfare,3,multiple
cinemagoers,1,GrahamEarnshaw
prise,3,multiple
epics,1,GrahamEarnshaw
twister,3,multiple
exisitng,2,multiple
best-run,1,GrahamEarnshaw
difficuties,1,GrahamEarnshaw
mid-term,1,GrahamEarnshaw
8.07,2,multiple
252.7,1,GrahamEarnshaw
349.4,1,GrahamEarnshaw
enzhe,1,GrahamEarnshaw
july-to-september,1,GrahamEarnshaw
0.506,1,GrahamEarnshaw
0.006,1,GrahamEarnshaw
0.469,1,GrahamEarnshaw
anarchically,1,GrahamEarnshaw
causes,26,multiple
sexually-explicit,1,GrahamEarnshaw
particulary,3,multiple
phonelines,1,GrahamEarnshaw
out-running,1,GrahamEarnshaw
super-popular,1,GrahamEarnshaw
re-investing,1,GrahamEarnshaw
pornographic,5,multiple
weihua,1,GrahamEarnshaw
cafes,11,multiple
upload,1,GrahamEarnshaw
upposedly,1,GrahamEarnshaw
ever-changing,1,GrahamEarnshaw
whiz-kids,1,GrahamEarnshaw
e-mails,1,GrahamEarnshaw
passwords,1,GrahamEarnshaw
reflective,5,multiple
averages,9,multiple
fine-tuned,2,multiple
pay-back,2,multiple
re-invest,1,GrahamEarnshaw
t-bonds,1,GrahamEarnshaw
much-delayed,4,multiple
6-10,1,GrahamEarnshaw
zhenhai,4,multiple
refining,82,multiple
qingling,8,multiple
jiangling,16,multiple
realistically,5,multiple
jianxing,5,multiple
cracking,21,multiple
mercilessly,1,GrahamEarnshaw
36.14,1,GrahamEarnshaw
unending,1,GrahamEarnshaw
0.809,1,GrahamEarnshaw
1.77,1,GrahamEarnshaw
44.867,1,GrahamEarnshaw
unabated,2,multiple
duelling,2,multiple
shounan,1,GrahamEarnshaw
jiafeng,1,GrahamEarnshaw
sino-american,4,multiple
shandong,3,multiple
chinese-u.s.,1,GrahamEarnshaw
home-buyers,1,GrahamEarnshaw
house-buying,1,GrahamEarnshaw
60.24,1,GrahamEarnshaw
non-shanghai,1,GrahamEarnshaw
out-of-city,1,GrahamEarnshaw
86.2,1,GrahamEarnshaw
12.8,12,multiple
9.6-9.7,3,multiple
"4,020",1,GrahamEarnshaw
484.30,1,GrahamEarnshaw
"6,880",1,GrahamEarnshaw
828.90,1,GrahamEarnshaw
geopolitical,2,multiple
charity,9,multiple
chartering,2,multiple
charterers,1,GrahamEarnshaw
cargoes,28,multiple
jiangsu,4,multiple
jinxiang,1,GrahamEarnshaw
cosco,1,GrahamEarnshaw
yongguang,1,GrahamEarnshaw
ship-owners,1,GrahamEarnshaw
forwarders,35,multiple
cargo-fixing,1,GrahamEarnshaw
haixing,1,GrahamEarnshaw
piled,4,multiple
5.49,1,GrahamEarnshaw
49.689,1,GrahamEarnshaw
111.35,1,GrahamEarnshaw
dollar-denominated,2,multiple
imposssible,1,GrahamEarnshaw
ascent,4,multiple
stimulative,2,multiple
"2,970",1,GrahamEarnshaw
"3,578",1,GrahamEarnshaw
40.1,2,multiple
34.5,2,multiple
tiger,16,multiple
cage,2,multiple
sliced,2,multiple
10.98,3,multiple
reigniting,1,GrahamEarnshaw
insist,23,multiple
unsustainable,5,multiple
54.475,1,GrahamEarnshaw
1.104,1,GrahamEarnshaw
53.766,1,GrahamEarnshaw
15.7,5,multiple
55.097,1,GrahamEarnshaw
135.14,1,GrahamEarnshaw
147.70,1,GrahamEarnshaw
415.10,1,GrahamEarnshaw
347.13,1,GrahamEarnshaw
riverside,3,multiple
contenders,13,multiple
steeped,1,GrahamEarnshaw
imperialism,3,multiple
murals,1,GrahamEarnshaw
adorned,3,multiple
airless,1,GrahamEarnshaw
architectural,4,multiple
contravention,2,multiple
reaffirm,2,multiple
unenforceable,1,GrahamEarnshaw
passports,29,multiple
interpreting,2,multiple
re-register,1,GrahamEarnshaw
142.71,1,GrahamEarnshaw
53.421,1,GrahamEarnshaw
disarray,4,multiple
jiejun,1,GrahamEarnshaw
baoding,2,multiple
non-speculative,1,GrahamEarnshaw
15-month,1,GrahamEarnshaw
63.595,1,GrahamEarnshaw
6.525,1,GrahamEarnshaw
62.639,1,GrahamEarnshaw
165.10,1,GrahamEarnshaw
activated,5,multiple
woiuld,1,GrahamEarnshaw
dajiang,1,GrahamEarnshaw
0.132,1,GrahamEarnshaw
34.37,1,GrahamEarnshaw
0.516,1,GrahamEarnshaw
0.038,1,GrahamEarnshaw
28.78,1,GrahamEarnshaw
0.170,1,GrahamEarnshaw
"712,000",1,GrahamEarnshaw
half-and-half,1,GrahamEarnshaw
beijing-controlled,12,multiple
9.94,1,GrahamEarnshaw
retrieved,1,GrahamEarnshaw
stabalise,1,GrahamEarnshaw
highly-volatile,1,GrahamEarnshaw
dechun,1,GrahamEarnshaw
know-how,15,multiple
lags,6,multiple
eight-inch,2,multiple
thickness,1,GrahamEarnshaw
micro-controllers,1,GrahamEarnshaw
b.v.,1,GrahamEarnshaw
eindhoven,2,multiple
clue,6,multiple
277.1,2,multiple
much-discussed,1,GrahamEarnshaw
dai,28,multiple
xianglong,6,multiple
liberated,8,multiple
'experimental,1,GrahamEarnshaw
'in,1,GrahamEarnshaw
"1,271",1,GrahamEarnshaw
state-planned,1,GrahamEarnshaw
market-influenced,1,GrahamEarnshaw
levers,2,multiple
plywood,2,multiple
liberally,2,multiple
dispensed,1,GrahamEarnshaw
shortcoming,1,GrahamEarnshaw
trapped,6,multiple
misguided,2,multiple
ji,2,multiple
"1,312.295",1,GrahamEarnshaw
486.22,1,GrahamEarnshaw
12.22,1,GrahamEarnshaw
84.534,1,GrahamEarnshaw
stir-frying,1,GrahamEarnshaw
liquidity-driven,1,GrahamEarnshaw
193.87,1,GrahamEarnshaw
p/es,1,GrahamEarnshaw
poor-quality,1,GrahamEarnshaw
duration,14,multiple
sub-let,1,GrahamEarnshaw
3.649,1,GrahamEarnshaw
80.685,1,GrahamEarnshaw
186.45,1,GrahamEarnshaw
75-point,1,GrahamEarnshaw
erfangji,1,GrahamEarnshaw
0.060,1,GrahamEarnshaw
21.42,1,GrahamEarnshaw
0.220,1,GrahamEarnshaw
0.054,1,GrahamEarnshaw
17.08,1,GrahamEarnshaw
0.262,1,GrahamEarnshaw
"718,000",1,GrahamEarnshaw
4.28,3,multiple
0.268,1,GrahamEarnshaw
17.559,1,GrahamEarnshaw
1301.322,1,GrahamEarnshaw
99.013,1,GrahamEarnshaw
3064.238,1,GrahamEarnshaw
"32,000",3,multiple
"20,000-yuan",1,GrahamEarnshaw
conceivably,2,multiple
"530,000",1,GrahamEarnshaw
"177,500",1,GrahamEarnshaw
"60,900",2,multiple
foreign-currency,1,GrahamEarnshaw
5.127,1,GrahamEarnshaw
6.35,4,multiple
75.558,1,GrahamEarnshaw
11.23,1,GrahamEarnshaw
175.22,1,GrahamEarnshaw
re-assess,1,GrahamEarnshaw
0.072,1,GrahamEarnshaw
20.11,1,GrahamEarnshaw
0.286,1,GrahamEarnshaw
"643,700",1,GrahamEarnshaw
0.044,1,GrahamEarnshaw
13.75,4,multiple
0.276,1,GrahamEarnshaw
inter-institutional,1,GrahamEarnshaw
0.036,1,GrahamEarnshaw
6.21,1,GrahamEarnshaw
0.544,1,GrahamEarnshaw
70.491,1,GrahamEarnshaw
1230.831,1,GrahamEarnshaw
30-share,2,multiple
111.482,1,GrahamEarnshaw
3.64,3,multiple
2952.753,1,GrahamEarnshaw
"24,000-square-metre",1,GrahamEarnshaw
unrealistically,2,multiple
unsuited,2,multiple
xiaotan,1,GrahamEarnshaw
17.47,1,GrahamEarnshaw
multi-storey,1,GrahamEarnshaw
sub-letting,1,GrahamEarnshaw
null,5,multiple
void,12,multiple
9.267,1,GrahamEarnshaw
66.291,2,multiple
67.781,1,GrahamEarnshaw
"1,163.050",1,GrahamEarnshaw
25.85,1,GrahamEarnshaw
149.37,1,GrahamEarnshaw
23.60,2,multiple
463.81,1,GrahamEarnshaw
9.26,1,GrahamEarnshaw
14.24,1,GrahamEarnshaw
outrageous,1,GrahamEarnshaw
hints,12,multiple
invesment,3,multiple
"1,047.680",1,GrahamEarnshaw
59.929,1,GrahamEarnshaw
134.43,1,GrahamEarnshaw
417.20,1,GrahamEarnshaw
sacrifices,4,multiple
polical,1,GrahamEarnshaw
harshly-worded,1,GrahamEarnshaw
100.964,1,GrahamEarnshaw
9.64,1,GrahamEarnshaw
946.716,1,GrahamEarnshaw
1.431,1,GrahamEarnshaw
2.39,2,multiple
58.498,1,GrahamEarnshaw
9.99,1,GrahamEarnshaw
375.51,1,GrahamEarnshaw
9.51,1,GrahamEarnshaw
121.64,1,GrahamEarnshaw
incredible,25,multiple
worded,8,multiple
'stable,1,GrahamEarnshaw
anew,4,multiple
64.252,1,GrahamEarnshaw
7.34,1,GrahamEarnshaw
1016.241,1,GrahamEarnshaw
133.8,1,GrahamEarnshaw
4.37,1,GrahamEarnshaw
391.92,1,GrahamEarnshaw
precipitous,6,multiple
nosedives,1,GrahamEarnshaw
blue-chips,1,GrahamEarnshaw
over-speculative,1,GrahamEarnshaw
petrochmical,1,GrahamEarnshaw
p/e,6,multiple
price-earnings,4,multiple
tatters,3,multiple
rude,5,multiple
64.343,1,GrahamEarnshaw
940.548,1,GrahamEarnshaw
357.85,1,GrahamEarnshaw
126.54,1,GrahamEarnshaw
healthiest,4,multiple
0.052,1,GrahamEarnshaw
0.580,1,GrahamEarnshaw
0.034,1,GrahamEarnshaw
8.21,1,GrahamEarnshaw
0.448,1,GrahamEarnshaw
dadonghai,1,GrahamEarnshaw
5.84,1,GrahamEarnshaw
changan,1,GrahamEarnshaw
5.72,1,GrahamEarnshaw
13.49,1,GrahamEarnshaw
6.36,2,multiple
5.85,1,GrahamEarnshaw
suzhou,2,multiple
zhengzhou,1,GrahamEarnshaw
short-squeeze,1,GrahamEarnshaw
yifei,1,GrahamEarnshaw
basking,5,multiple
illustrate,5,multiple
x,3,multiple
beauties,1,GrahamEarnshaw
retrospective,1,GrahamEarnshaw
depicting,6,multiple
peasants,28,multiple
mid-1990s,3,multiple
concepts,23,multiple
cafe,16,multiple
disco,3,multiple
"344,000",1,GrahamEarnshaw
tibetan-theme,1,GrahamEarnshaw
village,68,multiple
inspiration,6,multiple
life-like,2,multiple
garb,1,GrahamEarnshaw
landscapes,1,GrahamEarnshaw
canals,1,GrahamEarnshaw
ancestral,4,multiple
smell,8,multiple
yak,7,multiple
butter,26,multiple
jews,1,GrahamEarnshaw
take-over,2,multiple
favourites,7,multiple
tantalised,1,GrahamEarnshaw
persistence,3,multiple
thoughout,1,GrahamEarnshaw
aeroplanes,2,multiple
oustanding,1,GrahamEarnshaw
bertholier,1,GrahamEarnshaw
teck,29,multiple
newmont,28,HeatherScoffield
eggleton,26,multiple
potash,35,multiple
hushovd,22,HeatherScoffield
willson,24,multiple
tvx,18,HeatherScoffield
gendron,17,HeatherScoffield
charest,17,HeatherScoffield
umar,18,multiple
fowler,16,HeatherScoffield
krueng,16,HeatherScoffield
gasui,16,HeatherScoffield
pierina,15,HeatherScoffield
zaire,34,multiple
barshefsky,18,multiple
gignac,13,HeatherScoffield
sayegh,13,HeatherScoffield
nain,13,HeatherScoffield
friedland,28,multiple
leggatt,12,HeatherScoffield
stainless,19,multiple
aboriginal,12,HeatherScoffield
timmins,12,HeatherScoffield
minorca,13,multiple
inmet,11,HeatherScoffield
duceppe,11,HeatherScoffield
panutan,11,HeatherScoffield
homestake,11,HeatherScoffield
sigit,10,HeatherScoffield
catherine,15,multiple
cobalt,24,multiple
anglo,10,multiple
inuit,9,HeatherScoffield
quebecois,9,HeatherScoffield
french-speaking,13,multiple
bullion,37,multiple
fe,11,multiple
chad,92,multiple
noranda,9,multiple
salathiel,8,HeatherScoffield
racism,8,HeatherScoffield
brittan,26,multiple
quad,11,multiple
moderator,8,HeatherScoffield
mid-tier,8,HeatherScoffield
preston,11,multiple
mcdonough,7,HeatherScoffield
ruggiero,13,multiple
horst,8,multiple
eurocan,7,HeatherScoffield
swan,8,multiple
goldie,6,HeatherScoffield
sikh,6,HeatherScoffield
alexa,6,HeatherScoffield
larabie,6,HeatherScoffield
porgera,21,multiple
caledonia,6,HeatherScoffield
pascua,5,HeatherScoffield
davidson,7,multiple
petaquilla,5,HeatherScoffield
mohr,5,HeatherScoffield
immigration,30,multiple
softwood,5,HeatherScoffield
garant,5,HeatherScoffield
mills,78,multiple
stubbornly,9,multiple
africans,9,multiple
french-language,5,HeatherScoffield
mcroberts,5,HeatherScoffield
mallory,5,HeatherScoffield
igloliorte,5,HeatherScoffield
cominco,6,multiple
summitville,5,HeatherScoffield
mined,13,multiple
kinross,5,HeatherScoffield
privileged,10,multiple
bradbrook,4,HeatherScoffield
0.05,19,multiple
full-time,18,multiple
one-cent,6,multiple
lars-eric,4,HeatherScoffield
brushed,16,multiple
forge,34,multiple
mudslinging,4,HeatherScoffield
sexism,4,HeatherScoffield
whitaker,4,HeatherScoffield
ndp,4,HeatherScoffield
baer,4,HeatherScoffield
helms-burton,7,multiple
nafta,6,multiple
charlene,12,multiple
mfn,112,multiple
gilles,5,multiple
ftaa,4,HeatherScoffield
basa,4,HeatherScoffield
barbour,4,HeatherScoffield
harjojudanto,4,HeatherScoffield
minorco,4,HeatherScoffield
colomac,4,HeatherScoffield
matachewan,4,HeatherScoffield
band-ore,4,HeatherScoffield
durham,4,HeatherScoffield
roland,8,multiple
20.10,4,HeatherScoffield
chorny,4,HeatherScoffield
zambia,4,HeatherScoffield
eramet,4,HeatherScoffield
sewn,3,HeatherScoffield
contends,12,multiple
siti,3,HeatherScoffield
hardiyanti,3,HeatherScoffield
picks,9,multiple
cambior,3,HeatherScoffield
bump,7,multiple
munday,4,multiple
antamina,3,HeatherScoffield
patricia,3,HeatherScoffield
robillard,3,HeatherScoffield
forecasted,3,HeatherScoffield
simplify,14,multiple
smelter,61,multiple
heather,3,HeatherScoffield
scoffield,3,HeatherScoffield
613,4,multiple
235-6745,3,HeatherScoffield
mobutu,32,multiple
lys,4,multiple
tories,3,HeatherScoffield
manitoba,7,multiple
casa,28,multiple
berardi,3,HeatherScoffield
greece,7,multiple
airmen,9,multiple
rhetoric,15,multiple
liberalization,5,multiple
sectoral,7,multiple
quebeckers,3,HeatherScoffield
49.4,5,multiple
francophone,3,HeatherScoffield
medicare,12,multiple
explorers,5,multiple
helicopters,36,multiple
soper,3,HeatherScoffield
archean,3,HeatherScoffield
ovoid,3,HeatherScoffield
deeps,3,HeatherScoffield
manford,3,HeatherScoffield
goose,8,multiple
caribou,3,HeatherScoffield
duta,3,HeatherScoffield
leishman,3,HeatherScoffield
yorkton,4,multiple
pamour,3,HeatherScoffield
low-grade,4,multiple
burchell,3,HeatherScoffield
winchester,4,multiple
kanes,5,multiple
smells,3,HeatherScoffield
tenke,3,HeatherScoffield
fungurume,3,HeatherScoffield
cornucopia,3,HeatherScoffield
clocked,7,multiple
expedite,3,HeatherScoffield
resouces,3,HeatherScoffield
playground,3,HeatherScoffield
